attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma
84.0,51.0,74627.0,15256.0,9084.0,4619.0,2555.0,1863.0,1232.266165568045,665.4042082204043
60.0,51.0,252207.0,320335.0,74276.0,18136.0,29584.0,5781.0,7416.822467828937,5774.069225949277
44.0,63.0,149077.0,9378.0,5833.0,9109.0,2118.0,1143.0,1061.0332533312353,899.2599400811462
54.0,50.0,448635.0,46657.0,2920.0,7585.0,11059.0,12416.0,4548.31289450504,2586.6459850965357
60.0,47.0,155990.0,84280.0,40956.0,31755.0,36901.0,15598.0,12991.267896264435,10028.349857534351
83.0,54.0,1811230.0,52297.0,37114.0,13410.0,9697.0,12562.0,5686.032567536735,7047.168739452908
84.0,48.0,41108.0,56730.0,10315.0,31356.0,6592.0,6093.0,3415.728922069087,2934.0400614585487
63.0,50.0,135611.0,164695.0,30198.0,8915.0,35572.0,6314.0,9347.245173039038,7395.491543261244
44.0,43.0,520551.0,303476.0,37901.0,38302.0,31258.0,6434.0,7225.349707297143,5825.4793200274
35.0,37.0,85357.0,31659.0,6388.0,7433.0,2455.0,2282.0,1069.378593074303,713.1101903634893
27.0,26.0,390745.0,122609.0,14352.0,14679.0,4234.0,4710.0,2029.0745617896184,1443.6102159423413
24.0,37.0,59762.0,38162.0,8122.0,16361.0,7971.0,1285.0,2389.7959247133203,1048.1235626332532
40.0,38.0,140548.0,43906.0,8486.0,8689.0,9790.0,4245.0,3564.1474707792863,1690.1892224714309
40.0,34.0,17097.0,83974.0,11807.0,9458.0,14904.0,5102.0,4192.038987101632,3573.516561023214
43.0,29.0,90745.0,12870.0,673.0,2375.0,3152.0,759.0,1228.78479958602,674.7450635768301
41.0,24.0,514094.0,409464.0,56145.0,59441.0,32148.0,10051.0,8342.45693121138,6633.4519449929685
41.0,27.0,281889.0,87086.0,22182.0,25730.0,16301.0,10310.0,5657.175207306204,4131.458828409169
57.0,37.0,29643.0,19457.0,12418.0,6044.0,9469.0,9636.0,4792.08521759213,2917.306237218929
61.0,41.0,92836.0,148662.0,23745.0,23838.0,15404.0,10271.0,8143.779680924738,6423.39533611003
66.0,41.0,177135.0,63543.0,11776.0,5931.0,4574.0,2204.0,1326.1762601401888,962.9413621168411
70.0,43.0,15153.0,20587.0,12257.0,6555.0,10852.0,4624.0,3204.4442709409977,2625.5315059052627
63.0,27.0,10718.0,26497.0,2305.0,2079.0,9013.0,3770.0,2584.8591742600747,1767.8805659133786
51.0,24.0,120649.0,37488.0,4026.0,5315.0,7599.0,4164.0,2978.746466324533,2446.163657974263
57.0,35.0,1427489.0,191378.0,45461.0,33035.0,18944.0,16414.0,7144.272610798453,4666.423305109376
60.0,26.0,116918.0,98301.0,12456.0,21639.0,18301.0,8768.0,5842.446353841634,3555.3267087099625
60.0,43.0,511681.0,66428.0,71537.0,30298.0,15032.0,10592.0,7821.635353284746,5918.611444803356
75.0,51.0,8967.0,14229.0,6753.0,5138.0,3493.0,10118.0,2567.7332739007393,2127.368744452499
91.0,48.0,115461.0,20121.0,1408.0,2174.0,4847.0,2225.0,2676.460226676257,2260.391467413992
100.0,30.0,60244.0,42975.0,10117.0,9731.0,29792.0,16852.0,8503.848879247374,5376.194742575973
100.0,26.0,65372.0,23117.0,7292.0,5124.0,12933.0,19485.0,8864.940183545386,5327.175480941288
94.0,26.0,46104.0,12379.0,5284.0,2451.0,1508.0,1271.0,851.2851714862368,688.2204476621398
100.0,40.0,533132.0,20689.0,4996.0,14306.0,14767.0,13688.0,6078.2084385129565,4204.092853946225
70.0,34.0,65582.0,45521.0,751.0,16129.0,16272.0,11140.0,3389.2956176952553,1886.4335762833105
70.0,23.0,222981.0,52226.0,2121.0,12449.0,9897.0,4449.0,3188.544583420189,1674.9754855349763
48.0,20.0,1713201.0,98787.0,17302.0,26153.0,19661.0,4721.0,6315.9302987441315,3156.576952643997
47.0,30.0,1444006.0,127024.0,17652.0,30371.0,14050.0,6359.0,4406.300318766446,3165.0617377685103
44.0,27.0,1830509.0,143353.0,23001.0,21876.0,70318.0,26263.0,26686.270871799985,13315.896728128395
63.0,26.0,58739.0,33121.0,11143.0,11316.0,13714.0,8932.0,6368.470869452758,4467.05326175813
69.0,37.0,84960.0,7649.0,8891.0,4809.0,5050.0,1467.0,1694.9303720914468,1296.103910364904
75.0,43.0,68971.0,24371.0,8193.0,11780.0,20613.0,10265.0,7417.147175023454,4568.737454441652
87.0,56.0,51804.0,20983.0,5584.0,23866.0,21569.0,12081.0,8021.214389628891,5182.154457266813
70.0,53.0,472617.0,227747.0,25516.0,40902.0,21783.0,11679.0,7994.142058331758,6336.942775094268
66.0,34.0,27040.0,47431.0,11725.0,8196.0,12429.0,10070.0,6816.881610472384,3590.4912877752054
66.0,30.0,46753.0,23630.0,5305.0,15505.0,8380.0,9922.0,5835.917068905162,2490.230796940729
80.0,35.0,363946.0,15142.0,3790.0,7700.0,10595.0,4524.0,3397.054697895596,2657.7346907466913
83.0,50.0,219557.0,18549.0,12440.0,5108.0,3693.0,3555.0,2244.475827831141,1375.4643166482854
90.0,67.0,104025.0,4449.0,20862.0,7495.0,3583.0,10119.0,3298.9921951287556,2081.597663601835
69.0,60.0,63609.0,36854.0,11145.0,6733.0,17742.0,5326.0,4610.848958906427,3776.028443469274
74.0,63.0,19356.0,12116.0,13183.0,6648.0,5369.0,4661.0,2642.62529151692,1593.4836450979656
47.0,48.0,55485.0,58316.0,21303.0,4419.0,4677.0,1716.0,1861.755545349106,1383.3252039348952
43.0,30.0,96537.0,137222.0,4996.0,1650.0,9124.0,4257.0,3480.1125509639855,2742.843878606609
34.0,37.0,569813.0,53021.0,26334.0,6121.0,10636.0,3318.0,2704.447336315077,1681.0159183384671
30.0,13.0,163788.0,57880.0,6140.0,5950.0,8407.0,2030.0,2418.3040963531184,1899.4613952937673
40.0,47.0,29222.0,30167.0,42681.0,7821.0,4928.0,5178.0,2493.6571994048027,1786.5204379538995
51.0,40.0,82063.0,19000.0,3253.0,2146.0,3115.0,2899.0,1947.9898207718004,1202.2603684205756
67.0,56.0,35136.0,4906.0,5107.0,11083.0,9450.0,10058.0,5211.4395610786705,3500.4876224555896
67.0,63.0,69210.0,30233.0,11608.0,657.0,1899.0,1218.0,819.6821748668121,699.8682143689921
51.0,40.0,429452.0,296490.0,5563.0,13054.0,10916.0,10910.0,6131.745502502274,4990.574619002076
26.0,38.0,392692.0,318925.0,61418.0,145569.0,31077.0,22472.0,15494.263335644795,10891.545802415898
40.0,38.0,19950.0,83184.0,29572.0,9333.0,16305.0,12860.0,7847.223480397327,5152.193875424365
44.0,37.0,15074.0,45172.0,15609.0,2239.0,6440.0,5249.0,3001.898652590299,2046.6343804761618
53.0,51.0,367854.0,182855.0,34983.0,30092.0,19865.0,18616.0,9696.86020513111,7595.763770198653
56.0,48.0,40909.0,33267.0,462.0,12950.0,6357.0,6406.0,2794.840745448096,2775.093011681668
44.0,48.0,157703.0,43713.0,11698.0,1969.0,3091.0,1411.0,1085.3162874450622,575.2323863631043
50.0,54.0,69137.0,8721.0,7666.0,2880.0,6617.0,2465.0,2433.5840627672565,1973.2297240532623
60.0,47.0,21363.0,69238.0,9045.0,12045.0,16884.0,11342.0,7414.073683158506,5842.055564794352
51.0,40.0,127146.0,156004.0,13711.0,11651.0,8181.0,9465.0,4275.231877082907,2455.6264452420846
51.0,26.0,110051.0,45923.0,11809.0,5047.0,9154.0,3542.0,2926.2999363016593,1770.988997154227
53.0,34.0,119010.0,77973.0,26478.0,23571.0,15911.0,19227.0,9689.288439191036,6583.018513325631
57.0,47.0,52567.0,51229.0,30554.0,15392.0,20663.0,7773.0,5664.036005700222,3709.9774669518793
64.0,53.0,101620.0,40082.0,8179.0,6298.0,6431.0,6793.0,3472.3304903785656,2156.590029862319
70.0,53.0,1091886.0,116781.0,11985.0,35598.0,13843.0,15851.0,6331.90231234135,4648.352125149656
75.0,53.0,1264012.0,115416.0,28701.0,32805.0,34892.0,22138.0,14120.259355777987,8882.037872961111
69.0,50.0,99748.0,23628.0,2296.0,3297.0,1796.0,2241.0,1187.562555174844,869.8741229375144
61.0,56.0,114699.0,61232.0,46299.0,13025.0,18473.0,5484.0,4100.827223397134,2062.5318497107814
57.0,61.0,307648.0,32812.0,30037.0,29016.0,18055.0,8462.0,5486.878312547903,3676.852622119132
56.0,74.0,83693.0,9376.0,8645.0,9233.0,8617.0,2764.0,2665.939230856943,2416.80686415549
63.0,75.0,76476.0,11290.0,7472.0,6639.0,1963.0,2428.0,1565.492517054354,1060.7912018795491
56.0,78.0,680468.0,28896.0,57366.0,34324.0,35998.0,6985.0,8518.581823004659,4767.389296934774
53.0,80.0,1638993.0,78997.0,40350.0,8373.0,21686.0,8727.0,6935.9853377848185,4574.891244244872
51.0,80.0,62489.0,7651.0,6165.0,1998.0,1234.0,1264.0,790.3946283958328,461.73879468536285
34.0,48.0,492990.0,129583.0,18705.0,4456.0,6095.0,3720.0,2516.9011166129703,2301.916101054807
38.0,34.0,163519.0,35483.0,1634.0,2420.0,4159.0,4182.0,2048.968707315768,1549.51135983301
43.0,27.0,10081.0,19266.0,12145.0,10279.0,17326.0,5555.0,5626.470399500679,3622.485564426966
47.0,21.0,3972.0,65090.0,4380.0,3430.0,7242.0,3368.0,2541.449789141318,1783.495266002557
61.0,23.0,1348817.0,48393.0,5155.0,8558.0,9881.0,8127.0,4478.975740273616,2650.562128547941
53.0,30.0,46801.0,12140.0,817.0,2948.0,1850.0,795.0,769.5689764169566,592.3524484270312
50.0,35.0,88109.0,44786.0,48107.0,22015.0,44920.0,10298.0,13847.482533330896,11552.925814584458
54.0,44.0,75954.0,25912.0,7307.0,3475.0,7523.0,2870.0,3129.635263223401,1854.5321653815638
50.0,51.0,314022.0,193807.0,21197.0,69170.0,42975.0,18513.0,16000.25661853458,11610.872312682071
47.0,57.0,201903.0,96936.0,50657.0,27801.0,37074.0,6613.0,11341.085722609892,6655.382785715734
51.0,48.0,92542.0,23844.0,3170.0,5248.0,5731.0,4344.0,2140.877797964361,1318.96276160986
54.0,47.0,788695.0,109980.0,32198.0,8505.0,44311.0,18474.0,9815.383464312776,6148.300224567078
60.0,43.0,46427.0,19845.0,4162.0,2074.0,1175.0,2565.0,1178.9960990704208,850.1211856104775
74.0,37.0,93965.0,22840.0,7293.0,3121.0,13808.0,5306.0,4576.5700697422435,4405.698872006576
77.0,50.0,109545.0,3821.0,4115.0,6888.0,3902.0,2899.0,2159.273773589386,1337.0946308142165
74.0,56.0,120776.0,55377.0,7365.0,31175.0,25477.0,7644.0,6282.794493930689,4830.643934459485
75.0,63.0,36248.0,41707.0,3004.0,35675.0,17672.0,10677.0,5403.239315154763,5167.680921693203
63.0,69.0,131110.0,27490.0,11505.0,5856.0,4972.0,1801.0,2282.5109255190296,1447.83185059501
44.0,47.0,241941.0,42560.0,4612.0,457.0,6713.0,1382.0,1392.6236413277134,1238.797403513852
41.0,43.0,73330.0,26363.0,3610.0,7638.0,2844.0,2373.0,1304.1025619001452,1138.865312634995
26.0,34.0,687683.0,152810.0,19566.0,16805.0,23059.0,5757.0,4602.676481718521,2835.6514321399286
27.0,24.0,1369976.0,135347.0,14161.0,16340.0,17998.0,8982.0,6299.150734214929,4450.836811789433
38.0,43.0,567420.0,58283.0,38282.0,19983.0,21655.0,9730.0,6760.553799766323,5321.901126590677
37.0,40.0,259464.0,42012.0,9343.0,1927.0,4626.0,2932.0,1515.7737973575443,1030.8275451755658
48.0,43.0,277278.0,58001.0,3207.0,22000.0,25648.0,7775.0,7478.502854366104,5773.564518502991
54.0,63.0,935100.0,7841.0,14133.0,5144.0,2796.0,2585.0,1751.5855930211073,950.3229511632085
48.0,61.0,127605.0,72863.0,32125.0,24816.0,16244.0,6124.0,3915.6242991457934,3441.3433468414196
50.0,60.0,593673.0,53639.0,9439.0,2894.0,11801.0,3858.0,3681.026400675517,2190.9906622467824
48.0,66.0,163133.0,18377.0,7323.0,8328.0,6040.0,2844.0,2540.785167792053,1819.696232768586
41.0,51.0,178713.0,23231.0,2500.0,6630.0,2133.0,1801.0,1330.3616305298626,943.8285009536553
43.0,47.0,692432.0,75249.0,20688.0,14567.0,19605.0,5238.0,6935.480009075404,6559.214391415762
43.0,50.0,235711.0,37272.0,6275.0,5677.0,8185.0,2918.0,2418.5753710041768,2021.9772199455072
54.0,51.0,43768.0,12360.0,6286.0,11086.0,6652.0,7253.0,3746.855157526296,3340.7275996814733
54.0,48.0,19764.0,109426.0,21841.0,6211.0,11493.0,8396.0,4120.136658150211,3279.8232684655327
57.0,44.0,74337.0,32214.0,1482.0,10774.0,7570.0,2586.0,2745.111141402001,1245.6668487208792
70.0,53.0,3390.0,21622.0,10752.0,8058.0,4231.0,9197.0,2520.3388898234293,1044.6993600580656
60.0,51.0,12336.0,37333.0,19982.0,11972.0,8882.0,5899.0,3402.7984636564233,2723.790160547845
66.0,63.0,73596.0,10944.0,4331.0,7473.0,3511.0,2640.0,2101.052477906468,1492.5315176146544
69.0,56.0,81859.0,25202.0,3762.0,1453.0,7255.0,2609.0,3093.3107369435347,1567.6459436330165
63.0,54.0,27020.0,66246.0,34025.0,5135.0,14971.0,10656.0,4609.153897692836,3190.5638233821746
57.0,50.0,55935.0,19203.0,1543.0,7590.0,3537.0,1433.0,1536.601303614588,1068.5874815742288
63.0,41.0,8896.0,29329.0,4373.0,9559.0,9195.0,7830.0,2889.2328727549498,1986.414614239045
67.0,56.0,10180.0,12187.0,5916.0,15598.0,12725.0,5487.0,3371.025681465117,2675.7656474645382
74.0,51.0,85672.0,9953.0,1155.0,2121.0,1082.0,2265.0,1246.5231236513596,708.544722360615
75.0,53.0,109220.0,19510.0,5846.0,4528.0,2532.0,1876.0,1129.654033976983,623.2415478856132
69.0,60.0,32168.0,30321.0,13435.0,10055.0,6075.0,6348.0,3049.5068299499103,2542.4346051569196
69.0,60.0,32051.0,12669.0,10676.0,12074.0,12963.0,5262.0,3554.4509273287777,2738.9408537600375
66.0,54.0,392375.0,128990.0,5618.0,17628.0,9597.0,17708.0,5536.713133027052,3261.111873869918
77.0,53.0,111034.0,60142.0,13633.0,19831.0,15219.0,14056.0,7144.034305277091,3965.411080504541
66.0,54.0,1416023.0,524779.0,247313.0,170582.0,54806.0,43507.0,22019.05797038598,11720.680593100116
60.0,60.0,1272902.0,104525.0,144149.0,20067.0,14960.0,23516.0,11346.050834469923,7998.2498715874735
56.0,61.0,114701.0,13404.0,572.0,2341.0,1523.0,1406.0,770.7647068188277,562.6252376158848
53.0,51.0,118165.0,60073.0,1647.0,9389.0,10572.0,7991.0,4435.681430731483,2967.755896595241
56.0,40.0,245047.0,47065.0,2657.0,10841.0,12159.0,3701.0,3810.751779969229,3071.6605855949056
57.0,27.0,1425979.0,67685.0,18694.0,15581.0,25707.0,8453.0,7050.3621389127175,4366.89170005578
56.0,27.0,109332.0,141035.0,6661.0,25381.0,56682.0,12753.0,13653.592128466329,5157.385512600694
50.0,30.0,51816.0,31865.0,1891.0,5574.0,4727.0,2688.0,1353.6532445860864,1206.5956013997118
51.0,34.0,79040.0,20252.0,5271.0,1101.0,3099.0,2107.0,1741.8276588798965,1158.5504605699184
41.0,37.0,61442.0,51307.0,28636.0,19671.0,27407.0,3560.0,6207.134813667862,4615.470403371239
40.0,50.0,140801.0,103473.0,54528.0,27668.0,11922.0,12002.0,8731.52326033547,7480.649495557894
37.0,57.0,170036.0,157791.0,27851.0,46383.0,21709.0,11280.0,7577.560140760685,4290.598976751463
40.0,60.0,17221.0,51877.0,12136.0,11986.0,9528.0,7175.0,3080.232028164412,2243.902548802188
44.0,61.0,36611.0,36048.0,14326.0,12450.0,6444.0,3710.0,2129.309516996424,1066.5380915773253
47.0,54.0,203060.0,21157.0,4122.0,7116.0,6830.0,2542.0,1922.1557437902036,1054.4625016266293
38.0,48.0,324381.0,60223.0,7520.0,7231.0,5104.0,1764.0,1993.3857369610157,1641.4127522024244
37.0,66.0,134831.0,5054.0,10489.0,11464.0,2515.0,2723.0,1339.0966619680214,1214.818019257763
24.0,47.0,204972.0,14662.0,699.0,581.0,1466.0,343.0,571.1017417123694,330.90789215035
29.0,57.0,55778.0,14312.0,6617.0,26576.0,7175.0,5501.0,3790.1942073400114,2939.09626675714
61.0,67.0,7224.0,6651.0,4743.0,6467.0,7604.0,5892.0,2776.767961916932,1869.7438852915866
57.0,51.0,169262.0,197474.0,41994.0,43673.0,15220.0,18685.0,7061.966375681791,3576.236534365178
80.0,57.0,57228.0,12431.0,1008.0,1897.0,3980.0,1932.0,1916.585736547937,1853.948513338882
83.0,50.0,113529.0,1437.0,439.0,997.0,889.0,392.0,292.33998890984134,227.6789710943874
